exp_key,subject_eve,subject_dense,name,webgazer_has_valid_frames
train28_step045,train28,23,MIT-istatic-barcelona-street-city-outdoor-2-2005-img-0611.jpg,True
train28_step046,train28,23,MIT-i2211765468.jpg,True
train28_step047,train28,23,MIT-i2282543251.jpg,True
train28_step048,train28,23,MIT-istatic-madrid-outdoor-august-2005-img-0844.jpg,True
train28_step050,train28,23,MIT-i2293362913.jpg,True
train28_step052,train28,23,MIT-i2279312497.jpg,True
train28_step056,train28,23,MIT-i2257777237.jpg,True
train28_step057,train28,23,MIT-i2067966842.jpg,True
train28_step058,train28,23,MIT-istatic-street-outdoor-palma-mallorca-spain-IMG-0706.jpg,True
train28_step059,train28,23,MIT-i2130718051.jpg,True
train28_step060,train28,23,MIT-i2230355522.jpg,True
train28_step064,train28,23,MIT-i1236338489.jpg,True
train28_step082,train28,23,MIT-i2172150551.jpg,True
train28_step085,train28,23,MIT-i1010483663.jpg,True
train28_step088,train28,23,MIT-i2287736466.jpg,True
train28_step091,train28,23,MIT-i151492118.jpg,True
train28_step092,train28,23,MIT-i132306528.jpg,True
train28_step093,train28,23,MIT-i40576393.jpg,True
train28_step095,train28,23,MIT-istatic-barcelona-street-city-outdoor-2005-img-0553.jpg,True
train28_step098,train28,23,MIT-i2132410530.jpg,True
train30_step010,train30,25,MIT-i2288435981.jpg,True
train30_step011,train30,25,MIT-i2281397626.jpg,True
train30_step013,train30,25,MIT-i1602482813.jpg,True
train30_step015,train30,25,MIT-i1355286331.jpg,True
train30_step016,train30,25,MIT-i1436876661.jpg,True
train30_step019,train30,25,MIT-i2214763761.jpg,True
train30_step020,train30,25,MIT-istatic-outdoor-urban-city-street-coruna-spain-IMG-7853.jpg,True
train30_step021,train30,25,MIT-i1031917817.jpg,True
train30_step022,train30,25,MIT-istatic-outdoor-urban-city-street-coruna-spain-IMG-8008.jpg,True
train30_step023,train30,25,MIT-i2148681608.jpg,True
train30_step025,train30,25,MIT-i375779601.jpg,True
train30_step026,train30,25,MIT-i1023439436.jpg,True
train30_step027,train30,25,MIT-i2184058853.jpg,True
train30_step045,train30,25,MIT-i195628584.jpg,True
train30_step048,train30,25,MIT-i05june05-static-street-boston-p1010800.jpg,True
train30_step050,train30,25,MIT-i1229102713.jpg,True
train30_step055,train30,25,MIT-i2197862712.jpg,True
train30_step057,train30,25,MIT-i1060622926.jpg,True
train30_step058,train30,25,MIT-i1971145444.jpg,True
train30_step059,train30,25,MIT-i1147516428.jpg,True
train30_step060,train30,25,MIT-istatic-barcelona-street-city-outdoor-2005-img-0587.jpg,True
train30_step062,train30,25,MIT-istatic-barcelona-street-city-outdoor-2005-img-0553.jpg,True
train30_step086,train30,25,MIT-i201161868.jpg,True
train30_step091,train30,25,MIT-i125393007.jpg,True
train30_step098,train30,25,MIT-i2200457814.jpg,True
train30_step102,train30,25,MIT-i1464437389.jpg,True
train30_step104,train30,25,MIT-i120225437.jpg,True
train32_step011,train32,27,MIT-i1436880351.jpg,True
train32_step012,train32,27,MIT-i1429029695.jpg,True
train32_step013,train32,27,MIT-istatic-submitted-saxena-chung-ng-nips2005-learningdepth-img-manmade7-p-343t0.jpg,True
train32_step015,train32,27,MIT-i246575348.jpg,True
train32_step017,train32,27,MIT-i207747794.jpg,True
train32_step019,train32,27,MIT-i2174164459.jpg,True
train32_step021,train32,27,MIT-i2084420834.jpg,True
train32_step022,train32,27,MIT-i2155084730.jpg,True
train32_step024,train32,27,MIT-i2218709961.jpg,True
train32_step025,train32,27,MIT-i2293654605.jpg,True
train32_step026,train32,27,MIT-i1426615161.jpg,True
train32_step052,train32,27,MIT-i1394080896.jpg,True
train32_step054,train32,27,MIT-i2305875863.jpg,True
train32_step059,train32,27,MIT-i2297598229.jpg,True
train32_step062,train32,27,MIT-i1325243029.jpg,True
train32_step063,train32,27,MIT-i160759133.jpg,True
train32_step084,train32,27,MIT-i161218845.jpg,True
train32_step087,train32,27,MIT-i1865070582.jpg,True
train32_step088,train32,27,MIT-i132672866.jpg,True
train32_step090,train32,27,MIT-i2310011075.jpg,True
train32_step092,train32,27,MIT-i2206349266.jpg,True
train32_step094,train32,27,MIT-i2193346743.jpg,True
train32_step095,train32,27,MIT-i156568569.jpg,True
train32_step096,train32,27,MIT-i666418509.jpg,True
train32_step100,train32,27,MIT-i2299063277.jpg,True
train32_step101,train32,27,MIT-i2305344695.jpg,True
train32_step102,train32,27,MIT-i2313446865.jpg,True
train33_step009,train33,28,MIT-i1971145444.jpg,True
train33_step010,train33,28,MIT-i2290787775.jpg,True
train33_step011,train33,28,MIT-i2218200403.jpg,True
train33_step015,train33,28,MIT-i11560614.jpg,True
train33_step016,train33,28,MIT-i1023439436.jpg,True
train33_step018,train33,28,MIT-i2218709961.jpg,True
train33_step019,train33,28,MIT-i1000274881.jpg,True
train33_step020,train33,28,MIT-i2141160962.jpg,True
train33_step022,train33,28,MIT-i350435387.jpg,True
train33_step023,train33,28,MIT-i2289739189.jpg,True
train33_step025,train33,28,MIT-i1161381449.jpg,True
train33_step026,train33,28,MIT-i2300011983.jpg,True
train33_step047,train33,28,MIT-i2281902585.jpg,True
train33_step048,train33,28,MIT-i2299063277.jpg,True
train33_step049,train33,28,MIT-i2128074106.jpg,True
train33_step050,train33,28,MIT-i2243931087.jpg,True
train33_step051,train33,28,MIT-i1894296898.jpg,True
train33_step052,train33,28,MIT-i2277207572.jpg,True
train33_step053,train33,28,MIT-i167469109.jpg,True
train33_step054,train33,28,MIT-i2197862712.jpg,True
train33_step055,train33,28,MIT-i205838601.jpg,True
train33_step056,train33,28,MIT-i2203431935.jpg,True
train33_step057,train33,28,MIT-i1206857407.jpg,True
train33_step058,train33,28,MIT-i132419257.jpg,True
train33_step059,train33,28,MIT-i1801281281.jpg,True
train33_step060,train33,28,MIT-i2246191935.jpg,True
train33_step061,train33,28,MIT-i2248598896.jpg,True
train33_step062,train33,28,MIT-ioffice-indoor-set2-web-static-despacho.jpg,True
train33_step064,train33,28,MIT-i1198772915.jpg,True
train33_step065,train33,28,MIT-i2289665173.jpg,True
train33_step086,train33,28,MIT-i1246368617.jpg,True
train33_step087,train33,28,MIT-i2057541.jpg,True
train33_step090,train33,28,MIT-i2288352265.jpg,True
train33_step091,train33,28,MIT-i19023164.jpg,True
train33_step095,train33,28,MIT-i132672866.jpg,True
train33_step096,train33,28,MIT-i2243369152.jpg,True
train33_step097,train33,28,MIT-istatic-barcelona-street-city-outdoor-2005-img-0391.jpg,True
train33_step098,train33,28,MIT-i106389849.jpg,True
train33_step099,train33,28,MIT-i195628584.jpg,True
train33_step103,train33,28,MIT-i2289344696.jpg,True
train34_step017,train34,29,MIT-i2289350187.jpg,True
train34_step018,train34,29,MIT-istatic-hotel-room-indoor-IMG-1080.jpg,True
train34_step019,train34,29,MIT-i2275159166.jpg,True
train34_step020,train34,29,MIT-i184411602.jpg,True
train34_step021,train34,29,MIT-i436895919.jpg,True
train34_step022,train34,29,MIT-i1893435749.jpg,True
train34_step025,train34,29,MIT-i1272116803.jpg,True
train34_step049,train34,29,MIT-i2237801383.jpg,True
train34_step050,train34,29,MIT-i129796908.jpg,True
train34_step054,train34,29,MIT-i2155084730.jpg,True
train34_step055,train34,29,MIT-istatic-outdoor-airport-IMG-1469.jpg,True
train34_step057,train34,29,MIT-i2156209373.jpg,True
train34_step058,train34,29,MIT-i1977159993.jpg,True
train34_step059,train34,29,MIT-istatic-barcelona-street-city-outdoor-2-2005-dsc04417.jpg,True
train34_step061,train34,29,MIT-i118680869.jpg,True
train34_step085,train34,29,MIT-i2280611353.jpg,True
train34_step086,train34,29,MIT-istatic-street-outdoor-palma-mallorca-spain-IMG-0714.jpg,True
train34_step089,train34,29,MIT-i375779601.jpg,True
train34_step090,train34,29,MIT-istatic-houses-boston-2005-IMG-4108.jpg,True
train34_step091,train34,29,MIT-istatic-hotel-room-indoor-IMG-3208.jpg,True
train34_step093,train34,29,MIT-i1519001350.jpg,True
train34_step095,train34,29,MIT-i190198267.jpg,True
train34_step097,train34,29,MIT-i1388704075.jpg,True
train34_step099,train34,29,MIT-i2270031495.jpg,True
train34_step100,train34,29,MIT-i05june05-static-street-boston-p1010808.jpg,True
train34_step102,train34,29,MIT-i1074021825.jpg,True
train34_step104,train34,29,MIT-i1122841352.jpg,True
train35_step009,train35,30,MIT-i2252480851.jpg,True
train35_step013,train35,30,MIT-i282863243.jpg,True
train35_step014,train35,30,MIT-i125393007.jpg,True
train35_step018,train35,30,MIT-i1064228254.jpg,True
train35_step019,train35,30,MIT-i114742201.jpg,True
train35_step020,train35,30,MIT-i1802328941.jpg,True
train35_step021,train35,30,MIT-i1866531260.jpg,True
train35_step022,train35,30,MIT-i1272119743.jpg,True
train35_step023,train35,30,MIT-i1022085609.jpg,True
train35_step025,train35,30,MIT-i2280611353.jpg,True
train35_step027,train35,30,MIT-i2277207572.jpg,True
train35_step045,train35,30,MIT-i758143153.jpg,True
train35_step046,train35,30,MIT-i1733711537.jpg,True
train35_step047,train35,30,MIT-i2243982741.jpg,True
train35_step049,train35,30,MIT-i2215088717.jpg,True
train35_step050,train35,30,MIT-i1232366169.jpg,True
train35_step051,train35,30,MIT-i161218845.jpg,True
train35_step052,train35,30,MIT-i1296050196.jpg,True
train35_step053,train35,30,MIT-i2246755161.jpg,True
train35_step054,train35,30,MIT-i2313446865.jpg,True
train35_step055,train35,30,MIT-i151492118.jpg,True
train35_step056,train35,30,MIT-i1158900179.jpg,True
train35_step057,train35,30,MIT-i1602482813.jpg,True
train35_step059,train35,30,MIT-i2236128403.jpg,True
train35_step060,train35,30,MIT-i1872398737.jpg,True
train35_step062,train35,30,MIT-i2290794919.jpg,True
train35_step084,train35,30,MIT-i2120341021.jpg,True
train35_step086,train35,30,MIT-i2214763761.jpg,True
train35_step087,train35,30,MIT-i163823931.jpg,True
train35_step089,train35,30,MIT-istatic-barcelona-street-city-outdoor-2-2005-img-0611.jpg,True
train35_step092,train35,30,MIT-i2265609722.jpg,True
train35_step093,train35,30,MIT-i2221573154.jpg,True
train35_step097,train35,30,MIT-i2103244527.jpg,True
train35_step099,train35,30,MIT-i1245116076.jpg,True
train35_step101,train35,30,MIT-istatic-street-outdoor-palma-mallorca-spain-IMG-0714.jpg,True
train36_step009,train36,31,MIT-i1031604161.jpg,True
train36_step011,train36,31,MIT-i1016451573.jpg,True
train36_step012,train36,31,MIT-i1229102713.jpg,True
train36_step013,train36,31,MIT-i1143521266.jpg,True
train36_step014,train36,31,MIT-i2299085201.jpg,True
train36_step015,train36,31,MIT-i1433281460.jpg,True
train36_step018,train36,31,MIT-i2038156448.jpg,True
train36_step020,train36,31,MIT-i2260404605.jpg,True
train36_step023,train36,31,MIT-istatic-submitted-saxena-chung-ng-nips2005-learningdepth-img-manmade7-p-343t0.jpg,True
train36_step024,train36,31,MIT-i1252680396.jpg,True
train36_step047,train36,31,MIT-i2296179544.jpg,True
train36_step050,train36,31,MIT-i1236338489.jpg,True
train36_step051,train36,31,MIT-i2299919722.jpg,True
train36_step052,train36,31,MIT-i2173051128.jpg,True
train36_step054,train36,31,MIT-i1163635870.jpg,True
train36_step057,train36,31,MIT-i2067966842.jpg,True
train36_step058,train36,31,MIT-i455593157.jpg,True
train36_step061,train36,31,MIT-istatic-barcelona-street-city-outdoor-2005-img-0553.jpg,True
train36_step062,train36,31,MIT-i11560614.jpg,True
train36_step064,train36,31,MIT-i1815291162.jpg,True
train36_step086,train36,31,MIT-i1019928312.jpg,True
train36_step088,train36,31,MIT-istatic-outdoor-urban-city-street-coruna-spain-IMG-8008.jpg,True
train36_step089,train36,31,MIT-i151260195.jpg,True
train36_step091,train36,31,MIT-istatic-barcelona-street-city-outdoor-2005-img-0561.jpg,True
train36_step092,train36,31,MIT-i1065019259.jpg,True
train36_step093,train36,31,MIT-i2284954143.jpg,True
train36_step094,train36,31,MIT-i2312211495.jpg,True
train36_step095,train36,31,MIT-i2229496653.jpg,True
train36_step096,train36,31,MIT-i30may05-static-street-cambridge-p1010735.jpg,True
train37_step009,train37,32,MIT-i160759133.jpg,True
train37_step010,train37,32,MIT-i1126243635.jpg,True
train37_step011,train37,32,MIT-i1430117625.jpg,True
train37_step012,train37,32,MIT-i2246191935.jpg,True
train37_step014,train37,32,MIT-i13910717.jpg,True
train37_step016,train37,32,MIT-i2241063231.jpg,True
train37_step018,train37,32,MIT-i2312920143.jpg,True
train37_step022,train37,32,MIT-i2048557303.jpg,True
train37_step046,train37,32,MIT-i1791282115.jpg,True
train37_step047,train37,32,MIT-i2313446865.jpg,True
train37_step049,train37,32,MIT-i2172660077.jpg,True
train37_step050,train37,32,MIT-i2218506905.jpg,True
train37_step051,train37,32,MIT-i1715062725.jpg,True
train37_step052,train37,32,MIT-i2168068710.jpg,True
train37_step053,train37,32,MIT-i1116123355.jpg,True
train37_step054,train37,32,MIT-i1031917817.jpg,True
train37_step055,train37,32,MIT-istatic-barcelona-street-city-outdoor-2-2005-img-0612.jpg,True
train37_step059,train37,32,MIT-i113908266.jpg,True
train37_step060,train37,32,MIT-i1465015711.jpg,True
train37_step061,train37,32,MIT-i2284316374.jpg,True
train37_step062,train37,32,MIT-i1355213079.jpg,True
train37_step063,train37,32,MIT-istatic-barcelona-street-city-outdoor-2005-img-0308.jpg,True
train37_step064,train37,32,MIT-i1843924285.jpg,True
train37_step065,train37,32,MIT-i41829193.jpg,True
train37_step084,train37,32,MIT-i1158892521.jpg,True
train37_step085,train37,32,MIT-i2303119791.jpg,True
train37_step088,train37,32,MIT-i117772445.jpg,True
train37_step090,train37,32,MIT-i2260969693.jpg,True
train37_step091,train37,32,MIT-i1043252298.jpg,True
train37_step094,train37,32,MIT-istatic-barcelona-street-city-outdoor-2-2005-dsc04140.jpg,True
train37_step095,train37,32,MIT-i2174164459.jpg,True
train37_step099,train37,32,MIT-i05june05-static-street-boston-p1010800.jpg,True
train37_step100,train37,32,MIT-syntheticData1.jpg,True
train37_step102,train37,32,MIT-istatic-indoor-mixed-img-0998.jpg,True
